"filename", "language", "TypeScript", "Markdown", "HTML", "JSON", "XML", "Batch", "TypeScript JSX", "JSON with Comments", "YAML", "Java", "Properties", "Groovy", "PostCSS", "comment", "blank", "total"
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/math/math_power.ts", "TypeScript", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 46
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/math/math_random_float.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/math/math_random_int.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/math/math_round.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/math/math_round_advanced.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/math/math_sign.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/math/math_single.ts", "TypeScript", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/math/math_trig.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/math/math_trig_advanced.ts", "TypeScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 28
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/message/broadcast_message.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/message/chat_message.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/message/chat_message_sprite.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/message/send_message.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/player/player.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/player/player_game_modes.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/player/player_get.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/player/player_location.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/player/player_methods.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/player/player_set.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/regions/in_region.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/regions/region_create.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/regions/region_event_get.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/regions/region_events.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/regions/region_settings.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/sound/play_sound.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/sound/play_sound_at.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/teleport/create_location.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/teleport/teleport_player.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/teleport/teleport_player_location.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/text/text.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/text/text_changeCase.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 27
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/text/text_charAt.ts", "TypeScript", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 39
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/text/text_count.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/text/text_getSubstring.ts", "TypeScript", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 51
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/text/text_indexOf.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/text/text_isEmpty.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/text/text_join.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/text/text_length.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/text/text_replace.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/text/text_reverse.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/text/text_trim.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 28
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/text/text_valueOf.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/title/display_actionbar.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/title/display_subtitle.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/title/display_title.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/variable/variables_declare.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/variable/variables_get.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/variable/variables_set.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/world/gamerule.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/world/get_world.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/world/get_world_time.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/world/location_get_block.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/world/set_block_type.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/world/spawn_particle.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/world/world_gamerule.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/codegen/generators/java/world/world_time.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/config.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/blocks/CustomBlocks.ts", "TypeScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 32
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/blocks/custom/command.json", "JSON", 0, 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 226
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/blocks/custom/config.json", "JSON", 0, 0, 0, 258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 258
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/blocks/custom/display.json", "JSON", 0, 0, 0, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/blocks/custom/entity.json", "JSON", 0, 0, 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 292
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/blocks/custom/event.json", "JSON", 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/blocks/custom/function.json", "JSON", 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/blocks/custom/item.json", "JSON", 0, 0, 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/blocks/custom/math.json", "JSON", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/blocks/custom/message.json", "JSON", 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/blocks/custom/player.json", "JSON", 0, 0, 0, 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 267
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/blocks/custom/region.json", "JSON", 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/blocks/custom/sound.json", "JSON", 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/blocks/custom/teleport.json", "JSON", 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/blocks/custom/text.json", "JSON", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/blocks/custom/title.json", "JSON", 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/blocks/custom/variable.json", "JSON", 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 118
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/blocks/custom/world.json", "JSON", 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/editorConfig.ts", "TypeScript", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 75
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/themes/customTheme.ts", "TypeScript", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 84
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/toolbox.ts", "TypeScript", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 40
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/toolbox/config.json", "JSON", 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 122
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/toolbox/entities.json", "JSON", 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 69
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/toolbox/events.json", "JSON", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 49
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/toolbox/functions.json", "JSON", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/toolbox/items.json", "JSON", 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/toolbox/lists.json", "JSON", 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/toolbox/logic.json", "JSON", 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/toolbox/math.json", "JSON", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 60
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/toolbox/messages.json", "JSON", 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 76
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/toolbox/player.json", "JSON", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/toolbox/separator.json", "JSON", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/toolbox/text.json", "JSON", 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 182
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/toolbox/variables.json", "JSON", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/editor/toolbox/world.json", "JSON", 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 187
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/lib/utils.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/pages/AboutPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/pages/EditorPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 332, 0, 0, 0, 0, 0, 0, 30, 56, 418
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/pages/HomePage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 10, 145
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/react-syntax-highlighter.d.ts", "TypeScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/types/types.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"/home/simon/Documents/github/pluginwizard/PluginWizard/src/vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/home/simon/Documents/github/pluginwizard/PluginWizard/tsconfig.app.json", "JSON", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/home/simon/Documents/github/pluginwizard/PluginWizard/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"/home/simon/Documents/github/pluginwizard/PluginWizard/tsconfig.node.json", "JSON", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/home/simon/Documents/github/pluginwizard/PluginWizard/vite.config.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"Total", "-", 2167, 174, 13, 7075, 5, 40, 1208, 7, 6, 81, 7, 55, 123, 161, 644, 11766